id,kind,brand,name,aliases,genre,genreJa,format,focus,lensType,mount,year,weightG,weightMinG,weightMaxG,weightCondition,dataType,confidence,sourceId,packingProfile,packingDefaultG,packingMinG,packingMaxG
kodakkodaksix20flashbrownie,camera,Kodak,Kodak Six-20 Flash Brownie,コダック,35mm compact MF,35mm MFコンパクト,"620 PICTURE SIZE: 2 1/4"" X 3 1/4""",MF,fixed,Fixed lens,1940,,335,390,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,compact-standard,270,220,325
kodakkodaksix20modelc,camera,Kodak,Kodak Six-20 Model C,コダック,Vintage film camera,その他・クラシックカメラ,120,MF,fixed,Fixed lens,1933,,350,1000,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,camera-large,460,380,560
kodakkodakteleektralite40,camera,Kodak,Kodak Tele-Ektralite 40,コダック,Vintage film camera,その他・クラシックカメラ,110,MF,fixed,Fixed lens,1979,,350,1000,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,camera-large,460,380,560
kodakkodaktourist,camera,Kodak,Kodak Tourist,コダック,35mm compact MF,35mm MFコンパクト,"620 PICTURE SIZE: 2 1/4"" X 3 1/4""",MF,fixed,Fixed lens,1948,,335,390,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,compact-standard,270,220,325
kodakkodakvestpocket,camera,Kodak,Kodak Vest Pocket,コダック,35mm compact MF,35mm MFコンパクト,127,MF,fixed,Fixed lens,1912,,335,390,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,compact-standard,270,220,325
kodakkodakvestpocketautographic,camera,Kodak,Kodak Vest Pocket Autographic,コダック,Large-format camera,大判カメラ,127,MF,interchangeable,Fixed lens,1915,,1000,3000,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,reinforced-xl,650,520,800
kodakkodakvestpocketmodelb,camera,Kodak,Kodak Vest Pocket Model B,コダック,35mm compact MF,35mm MFコンパクト,127,MF,fixed,Fixed lens,1925,,335,390,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,compact-standard,270,220,325
kodakkodakvigilantjuniorsix20,camera,Kodak,Kodak Vigilant Junior Six-20,コダック,35mm compact MF,35mm MFコンパクト,"620 PICTURE SIZE: 2 1/4"" X 3 1/4""",MF,fixed,Fixed lens,1940,,335,390,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,compact-standard,270,220,325
konicakonicaa4,camera,Konica,Konica A4,Big Mini A4 | コニカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,1989,230,230,230,without battery,reference,B,compiled-specs,compact-slim,215,175,260
konicakonicaautos3,camera,Konica,Konica Auto S3,Auto S3 | AutoS3 | コニカ,35mm fixed-lens rangefinder,35mmレンジファインダー（固定レンズ）,35mm,MF,fixed,Fixed lens,,,340,700,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-heavy,320,260,390
konicakonicaautoreflext3,camera,Konica,Konica Autoreflex T3,T3 | コニカ,35mm MF SLR,35mm一眼レフ（MF）,35mm,MF,interchangeable,,1973,750,750,750,body only,reference,B,compiled-specs,camera-body,350,290,425
konicakonicaautoreflext4,camera,Konica,Konica Autoreflex T4,T4 | コニカ,35mm MF SLR,35mm一眼レフ（MF）,35mm,MF,interchangeable,,1978,530,530,530,body only,reference,B,compiled-specs,camera-body,350,290,425
konicakonicabigminibm100,camera,Konica,Konica Big Mini BM-100,Big Mini BM-100 | Big Mini BM 100 | BigMiniBM-100 | コニカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicabigminibm200,camera,Konica,Konica Big Mini BM-200,Big Mini BM-200 | Big Mini BM 200 | BigMiniBM-200 | コニカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicabigminibm201,camera,Konica,Konica Big Mini BM-201,Big Mini | コニカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,1990,180,180,180,without battery,reference,B,compiled-specs,compact-slim,215,175,260
konicakonicabigminibm202,camera,Konica,Konica Big Mini BM-202,Big Mini BM-202 | Big Mini BM 202 | BigMiniBM-202 | コニカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicabigminibm300,camera,Konica,Konica Big Mini BM-300,Big Mini BM-300 | Big Mini BM 300 | BigMiniBM-300 | コニカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicabigminibm301,camera,Konica,Konica Big Mini BM-301,Big Mini BM-301 | Big Mini BM 301 | BigMiniBM-301 | コニカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicabigminibm302,camera,Konica,Konica Big Mini BM-302,Big Mini BM-302 | Big Mini BM 302 | BigMiniBM-302 | コニカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicabigminif,camera,Konica,Konica Big Mini F,Big Mini F | BigMiniF | コニカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicabigminineo,camera,Konica,Konica Big Mini Neo,Big Mini Neo | BigMiniNeo | コニカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicac35,camera,Konica,Konica C35,C35 | コニカ,35mm fixed-lens rangefinder,35mmレンジファインダー（固定レンズ）,35mm,MF,fixed,Fixed lens,,,340,700,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-heavy,320,260,390
konicakonicac35af,camera,Konica,Konica C35 AF,C35 AF | C35AF | コニカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicac35af2,camera,Konica,Konica C35 AF2,C35 AF2 | C35AF2 | コニカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicac35af3,camera,Konica,Konica C35 AF3,C35 AF3 | C35AF3 | コニカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicac35el,camera,Konica,Konica C35 E&L,C35 E&L | C35E&L | コニカ,35mm fixed-lens rangefinder,35mmレンジファインダー（固定レンズ）,35mm,MF,fixed,Fixed lens,,,340,700,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-heavy,320,260,390
konicakonicac35ef,camera,Konica,Konica C35 EF,C35 EF | C35EF | コニカ,35mm compact MF,35mm MFコンパクト,35mm,MF,fixed,Fixed lens,,,220,460,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicac35ef3,camera,Konica,Konica C35 EF3,C35 EF3 | C35EF3 | コニカ,35mm compact MF,35mm MFコンパクト,35mm,MF,fixed,Fixed lens,,,220,460,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicac35efp,camera,Konica,Konica C35 EFP,C35 EFP | C35EFP | コニカ,35mm compact MF,35mm MFコンパクト,35mm,MF,fixed,Fixed lens,,,220,460,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicac35fd,camera,Konica,Konica C35 FD,C35 FD | C35FD | コニカ,35mm fixed-lens rangefinder,35mmレンジファインダー（固定レンズ）,35mm,MF,fixed,Fixed lens,,,340,700,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-heavy,320,260,390
konicakonicac35mf,camera,Konica,Konica C35 MF,C35 MF | C35MF | コニカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicac35v,camera,Konica,Konica C35 V,C35 V | C35V | コニカ,35mm fixed-lens rangefinder,35mmレンジファインダー（固定レンズ）,35mm,MF,fixed,Fixed lens,,,340,700,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-heavy,320,260,390
konicakonicafs1,camera,Konica,Konica FS-1,FS1 | コニカ,35mm MF SLR,35mm一眼レフ（MF）,35mm,MF,interchangeable,,1979,665,665,665,body only,reference,B,compiled-specs,camera-body,350,290,425
konicakonicaft1,camera,Konica,Konica FT-1,FT1 | コニカ,35mm MF SLR,35mm一眼レフ（MF）,35mm,MF,interchangeable,,1983,720,720,720,body only,reference,B,compiled-specs,camera-body,350,290,425
konicakonicagenbakantoku28hg,camera,Konica,Konica Genba Kantoku 28HG,Genba Kantoku 28HG | GenbaKantoku28HG | コニカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicagenbakantoku28wb,camera,Konica,Konica Genba Kantoku 28WB,Genba Kantoku 28WB | GenbaKantoku28WB | コニカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicagenbakantoku35wb,camera,Konica,Konica Genba Kantoku 35WB,Genba Kantoku 35WB | GenbaKantoku35WB | コニカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicahexaraf,camera,Konica,Konica Hexar AF,Hexar | コニカ,Premium 35mm compact,高級35mmコンパクト,35mm,AF,fixed,Fixed lens,1993,495,495,495,with battery,reference,B,compiled-specs,compact-standard,270,220,325
konicakonicahexarrf,camera,Konica,Konica Hexar RF,Hexar RF | コニカ,35mm interchangeable rangefinder,35mmレンジファインダー（レンズ交換式）,35mm,MF,interchangeable,,1999,560,560,560,body with batteries,reference,B,compiled-specs,compact-heavy,320,260,390
konicakonicamt100,camera,Konica,Konica MT-100,MT-100 | MT 100 | コニカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicapop,camera,Konica,Konica Pop,Pop | コニカ,35mm compact MF,35mm MFコンパクト,35mm,MF,fixed,Fixed lens,,,220,460,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicapop10,camera,Konica,Konica Pop 10,Pop 10 | Pop10 | コニカ,35mm compact MF,35mm MFコンパクト,35mm,MF,fixed,Fixed lens,,,220,460,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicarecorder,camera,Konica,Konica Recorder,Recorder | コニカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicatc,camera,Konica,Konica TC,Autoreflex TC | コニカ,35mm MF SLR,35mm一眼レフ（MF）,35mm,MF,interchangeable,,1976,490,490,490,body only,reference,B,compiled-specs,camera-body,350,290,425
konicakonicazup110,camera,Konica,Konica Z-up 110,Z-up 110 | Z up 110 | Z-up110 | コニカ,35mm zoom compact,35mmズームコンパクト,35mm,AF,fixed,Fixed lens,,,180,480,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicazup70,camera,Konica,Konica Z-up 70,Z-up 70 | Z up 70 | Z-up70 | コニカ,35mm zoom compact,35mmズームコンパクト,35mm,AF,fixed,Fixed lens,,,180,480,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
konicakonicazup80,camera,Konica,Konica Z-up 80,Z-up 80 | Z up 80 | Z-up80 | コニカ,35mm zoom compact,35mmズームコンパクト,35mm,AF,fixed,Fixed lens,,,180,480,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
leicaleica250reporterff,camera,Leica,Leica 250 Reporter FF,Leitz | ライカ,Vintage film camera,その他・クラシックカメラ,35mm,MF,interchangeable,Leica screw,1933,,350,1000,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,camera-large,460,380,560
leicaleica250reportergg,camera,Leica,Leica 250 Reporter GG,Leitz | ライカ,Vintage film camera,その他・クラシックカメラ,35mm,MF,interchangeable,Leica screw,1935,,350,1000,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,camera-large,460,380,560
leicaleicaaposummicronm35f2asph,lens,Leica,Leica APO-Summicron-M 35 f/2 ASPH,Leitz | ライカ,Rangefinder lens,レンジファインダーレンズ,35mm,MF,lens,Leica M,2021,,100,550,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
leicaleicacl,camera,Leica,Leica CL,Leitz | Leitz Minolta CL | ライカ | Leica CL aka Compact Leica,35mm interchangeable rangefinder,35mmレンジファインダー（レンズ交換式）,35mm,MF,interchangeable,Leica M,1973,365,365,365,body only,reference,B,compiled-specs,compact-standard,270,220,325
leicaleicacm,camera,Leica,Leica CM,CM | Leitz | ライカ,Premium 35mm compact,高級35mmコンパクト,35mm,AF,fixed,Fixed lens,2004,300,300,300,with battery,reference,B,compiled-specs,compact-standard,270,220,325
leicaleicaelmaritm28mmf28,lens,Leica,Leica Elmarit-M 28mm f/2.8,Elmarit 28 | Leitz | ライカ | Leica Elmarit-M 28mm f/2.8 ASPH | Leitz Elmarit-M 28mm f2.8 ASPH,Rangefinder lens,レンジファインダーレンズ,35mm,MF,lens,Leica M,1979,180,180,180,"lens only, without caps",reference,B,compiled-specs,lens-small,210,165,260
leicaleicaiaelmar,lens,Leica,Leica I (A) Elmar,Leitz | ライカ,Rangefinder lens,レンジファインダーレンズ,35mm,MF,lens,Fixed lens,1926,,100,550,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-medium,315,255,385
leicaleicaiaelmax,camera,Leica,Leica I (A) Elmax,Leitz | ライカ,35mm compact MF,35mm MFコンパクト,35mm,MF,fixed,Fixed lens,1925,,335,390,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,compact-standard,270,220,325
leicaleicaibdialcompur,camera,Leica,Leica I (B) Dial Compur,Leitz | ライカ,35mm compact MF,35mm MFコンパクト,35mm,MF,fixed,Fixed lens,1926,,335,390,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,compact-standard,270,220,325
leicaleicaic,camera,Leica,Leica Ic,Ic | Leitz | ライカ,35mm interchangeable rangefinder,35mmレンジファインダー（レンズ交換式）,35mm,MF,interchangeable,Leica M,1949,425,425,425,body only,reference,C,published-secondary,compact-standard,270,220,325
leicaleicaif,camera,Leica,Leica If,If | Leitz | ライカ,35mm interchangeable rangefinder,35mmレンジファインダー（レンズ交換式）,35mm,MF,interchangeable,Leica M,1952,435,435,435,body only,reference,C,published-secondary,compact-standard,270,220,325
